"VNUM","LOCALE_NAME"
"132120","Ender Ejderha Yeşimi"
"132130","Ender Ejderha Yeşimi"
"132140","Ender Ejderha Yeşimi"
"132150","Ender Ejderha Yeşimi"
"132160","Ender Ejderha Yeşimi"
"132200","Ender Ejderha Yeşimi"
"132210","Ender Ejderha Yeşimi"
"132220","Ender Ejderha Yeşimi"
"132230","Ender Ejderha Yeşimi"
"132240","Ender Ejderha Yeşimi"
"132250","Ender Ejderha Yeşimi"
"132260","Ender Ejderha Yeşimi"
"132300","Ender Ejderha Yeşimi"
"132310","Ender Ejderha Yeşimi"
"132320","Ender Ejderha Yeşimi"
"132330","Ender Ejderha Yeşimi"
"132340","Ender Ejderha Yeşimi"
"132350","Ender Ejderha Yeşimi"
"132360","Ender Ejderha Yeşimi"
"132400","Ender Ejderha Yeşimi"
"132410","Ender Ejderha Yeşimi"
"132420","Ender Ejderha Yeşimi"
"132430","Ender Ejderha Yeşimi"
"132440","Ender Ejderha Yeşimi"
"132450","Ender Ejderha Yeşimi"
"132460","Ender Ejderha Yeşimi"
"133000","Antika Ejderha Yeşimi"
"133010","Antika Ejderha Yeşimi"
"133020","Antika Ejderha Yeşimi"
"133030","Antika Ejderha Yeşimi"
"133040","Antika Ejderha Yeşimi"
"133050","Antika Ejderha Yeşimi"
"133060","Antika Ejderha Yeşimi"
"133100","Antika Ejderha Yeşimi"
"133110","Antika Ejderha Yeşimi"
"133120","Antika Ejderha Yeşimi"
"133130","Antika Ejderha Yeşimi"
"133140","Antika Ejderha Yeşimi"
"133150","Antika Ejderha Yeşimi"
"133160","Antika Ejderha Yeşimi"
"133200","Antika Ejderha Yeşimi"
"133210","Antika Ejderha Yeşimi"
"133220","Antika Ejderha Yeşimi"
"133230","Antika Ejderha Yeşimi"
"133240","Antika Ejderha Yeşimi"
"133250","Antika Ejderha Yeşimi"
"133260","Antika Ejderha Yeşimi"
"133300","Antika Ejderha Yeşimi"
"133310","Antika Ejderha Yeşimi"
"133320","Antika Ejderha Yeşimi"
"133330","Antika Ejderha Yeşimi"
"133340","Antika Ejderha Yeşimi"
"133350","Antika Ejderha Yeşimi"
"133360","Antika Ejderha Yeşimi"
"133400","Antika Ejderha Yeşimi"
"133410","Antika Ejderha Yeşimi"
"133420","Antika Ejderha Yeşimi"
"133430","Antika Ejderha Yeşimi"
"133440","Antika Ejderha Yeşimi"
"133450","Antika Ejderha Yeşimi"
"133460","Antika Ejderha Yeşimi"
"134000","Efsanevi Ejderha Yeşimi"
"134010","Efsanevi Ejderha Yeşimi"
"134020","Efsanevi Ejderha Yeşimi"
"134030","Efsanevi Ejderha Yeşimi"
"134040","Efsanevi Ejderha Yeşimi"
"134050","Efsanevi Ejderha Yeşimi"
"134060","Efsanevi Ejderha Yeşimi"
"134100","Efsanevi Ejderha Yeşimi"
"134110","Efsanevi Ejderha Yeşimi"
"134120","Efsanevi Ejderha Yeşimi"
"134130","Efsanevi Ejderha Yeşimi"
"134140","Efsanevi Ejderha Yeşimi"
"134150","Efsanevi Ejderha Yeşimi"
"134160","Efsanevi Ejderha Yeşimi"
"134200","Efsanevi Ejderha Yeşimi"
"134210","Efsanevi Ejderha Yeşimi"
"134220","Efsanevi Ejderha Yeşimi"
"134230","Efsanevi Ejderha Yeşimi"
"134240","Efsanevi Ejderha Yeşimi"
"134250","Efsanevi Ejderha Yeşimi"
"134260","Efsanevi Ejderha Yeşimi"
"134300","Efsanevi Ejderha Yeşimi"
"134310","Efsanevi Ejderha Yeşimi"
"134320","Efsanevi Ejderha Yeşimi"
"134330","Efsanevi Ejderha Yeşimi"
"134340","Efsanevi Ejderha Yeşimi"
"134350","Efsanevi Ejderha Yeşimi"
"134360","Efsanevi Ejderha Yeşimi"
"134400","Efsanevi Ejderha Yeşimi"
"134410","Efsanevi Ejderha Yeşimi"
"134420","Efsanevi Ejderha Yeşimi"
"134430","Efsanevi Ejderha Yeşimi"
"134440","Efsanevi Ejderha Yeşimi"
"134450","Efsanevi Ejderha Yeşimi"
"134460","Efsanevi Ejderha Yeşimi"
"134500","Efsanevi Ejderha Yeşimi"
"134510","Efsanevi Ejderha Yeşimi"
"134520","Efsanevi Ejderha Yeşimi"
"134530","Efsanevi Ejderha Yeşimi"
"134540","Efsanevi Ejderha Yeşimi"
"134550","Efsanevi Ejderha Yeşimi"
"134560","Efsanevi Ejderha Yeşimi"
"140000","İşlenmemiş Ejd. Safiri"
"140010","İşlenmemiş Ejd. Safiri"
"140020","İşlenmemiş Ejd. Safiri"
"140030","İşlenmemiş Ejd. Safiri"
"140040","İşlenmemiş Ejd. Safiri"
"140050","İşlenmemiş Ejd. Safiri"
"140060","İşlenmemiş Ejd. Safiri"
"140100","İşlenmemiş Ejd. Safiri"
"140110","İşlenmemiş Ejd. Safiri"
"140120","İşlenmemiş Ejd. Safiri"
"140130","İşlenmemiş Ejd. Safiri"
"140140","İşlenmemiş Ejd. Safiri"
"140150","İşlenmemiş Ejd. Safiri"
"140160","İşlenmemiş Ejd. Safiri"
"140200","İşlenmemiş Ejd. Safiri"
"140210","İşlenmemiş Ejd. Safiri"
"140220","İşlenmemiş Ejd. Safiri"
"140230","İşlenmemiş Ejd. Safiri"
"140240","İşlenmemiş Ejd. Safiri"
"140250","İşlenmemiş Ejd. Safiri"
"140260","İşlenmemiş Ejd. Safiri"
"140300","İşlenmemiş Ejd. Safiri"
"140310","İşlenmemiş Ejd. Safiri"
"140320","İşlenmemiş Ejd. Safiri"
"140330","İşlenmemiş Ejd. Safiri"
"140340","İşlenmemiş Ejd. Safiri"
"140350","İşlenmemiş Ejd. Safiri"
"140360","İşlenmemiş Ejd. Safiri"
"140400","İşlenmemiş Ejd. Safiri"
"140410","İşlenmemiş Ejd. Safiri"
"140420","İşlenmemiş Ejd. Safiri"
"140430","İşlenmemiş Ejd. Safiri"
"140440","İşlenmemiş Ejd. Safiri"
"140450","İşlenmemiş Ejd. Safiri"
"140460","İşlenmemiş Ejd. Safiri"
"141000","Yontulmuş Ejderha Safiri"
"141010","Yontulmuş Ejderha Safiri"
"141020","Yontulmuş Ejderha Safiri"
"141030","Yontulmuş Ejderha Safiri"
"141040","Yontulmuş Ejderha Safiri"
"141050","Yontulmuş Ejderha Safiri"
"141060","Yontulmuş Ejderha Safiri"
"141100","Yontulmuş Ejderha Safiri"
"141110","Yontulmuş Ejderha Safiri"
"141120","Yontulmuş Ejderha Safiri"
"141130","Yontulmuş Ejderha Safiri"
"141140","Yontulmuş Ejderha Safiri"
"141150","Yontulmuş Ejderha Safiri"
"141160","Yontulmuş Ejderha Safiri"
"141200","Yontulmuş Ejderha Safiri"
"141210","Yontulmuş Ejderha Safiri"
"141220","Yontulmuş Ejderha Safiri"
"141230","Yontulmuş Ejderha Safiri"
"141240","Yontulmuş Ejderha Safiri"
"141250","Yontulmuş Ejderha Safiri"
"141260","Yontulmuş Ejderha Safiri"
"141300","Yontulmuş Ejderha Safiri"
"141310","Yontulmuş Ejderha Safiri"
"141320","Yontulmuş Ejderha Safiri"
"141330","Yontulmuş Ejderha Safiri"
"141340","Yontulmuş Ejderha Safiri"
"141350","Yontulmuş Ejderha Safiri"
"141360","Yontulmuş Ejderha Safiri"
"141400","Yontulmuş Ejderha Safiri"
"141410","Yontulmuş Ejderha Safiri"
"141420","Yontulmuş Ejderha Safiri"
"141430","Yontulmuş Ejderha Safiri"
"141440","Yontulmuş Ejderha Safiri"
"141450","Yontulmuş Ejderha Safiri"
"141460","Yontulmuş Ejderha Safiri"
"142000","Ender Ejderha Safiri"
"142010","Ender Ejderha Safiri"
"142020","Ender Ejderha Safiri"
"142030","Ender Ejderha Safiri"
"142040","Ender Ejderha Safiri"
"142050","Ender Ejderha Safiri"
"142060","Ender Ejderha Safiri"
"142100","Ender Ejderha Safiri"
"142110","Ender Ejderha Safiri"
"142120","Ender Ejderha Safiri"
"142130","Ender Ejderha Safiri"
"142140","Ender Ejderha Safiri"
"142150","Ender Ejderha Safiri"
"142160","Ender Ejderha Safiri"
"142200","Ender Ejderha Safiri"
"142210","Ender Ejderha Safiri"
"142220","Ender Ejderha Safiri"
"142230","Ender Ejderha Safiri"
"142240","Ender Ejderha Safiri"
"142250","Ender Ejderha Safiri"
"142260","Ender Ejderha Safiri"
"142300","Ender Ejderha Safiri"
"142310","Ender Ejderha Safiri"
"142320","Ender Ejderha Safiri"
"142330","Ender Ejderha Safiri"
"142340","Ender Ejderha Safiri"
"142350","Ender Ejderha Safiri"
"142360","Ender Ejderha Safiri"
"142400","Ender Ejderha Safiri"
"142410","Ender Ejderha Safiri"
"142420","Ender Ejderha Safiri"
"142430","Ender Ejderha Safiri"
"142440","Ender Ejderha Safiri"
"142450","Ender Ejderha Safiri"
"142460","Ender Ejderha Safiri"
"143000","Antika Ejderha Safiri"
"143010","Antika Ejderha Safiri"
"143020","Antika Ejderha Safiri"
"143030","Antika Ejderha Safiri"
"143040","Antika Ejderha Safiri"
"143050","Antika Ejderha Safiri"
"143060","Antika Ejderha Safiri"
"143100","Antika Ejderha Safiri"
"143110","Antika Ejderha Safiri"
"143120","Antika Ejderha Safiri"
"143130","Antika Ejderha Safiri"
"143140","Antika Ejderha Safiri"
"143150","Antika Ejderha Safiri"
"143160","Antika Ejderha Safiri"
"143200","Antika Ejderha Safiri"
"143210","Antika Ejderha Safiri"
"143220","Antika Ejderha Safiri"
"143230","Antika Ejderha Safiri"
"143240","Antika Ejderha Safiri"
"143250","Antika Ejderha Safiri"
"143260","Antika Ejderha Safiri"
"143300","Antika Ejderha Safiri"
"143310","Antika Ejderha Safiri"
"143320","Antika Ejderha Safiri"
"143330","Antika Ejderha Safiri"
"143340","Antika Ejderha Safiri"
"143350","Antika Ejderha Safiri"
"143360","Antika Ejderha Safiri"
"143400","Antika Ejderha Safiri"
"143410","Antika Ejderha Safiri"
"143420","Antika Ejderha Safiri"
"143430","Antika Ejderha Safiri"
"143440","Antika Ejderha Safiri"
"143450","Antika Ejderha Safiri"
"143460","Antika Ejderha Safiri"
"144000","Efsanevi Ejderha Safiri"
"144010","Efsanevi Ejderha Safiri"
"144020","Efsanevi Ejderha Safiri"
"144030","Efsanevi Ejderha Safiri"
"144040","Efsanevi Ejderha Safiri"
"144050","Efsanevi Ejderha Safiri"
"144060","Efsanevi Ejderha Safiri"
"144100","Efsanevi Ejderha Safiri"
"144110","Efsanevi Ejderha Safiri"
"144120","Efsanevi Ejderha Safiri"
"144130","Efsanevi Ejderha Safiri"
"144140","Efsanevi Ejderha Safiri"
"144150","Efsanevi Ejderha Safiri"
"144160","Efsanevi Ejderha Safiri"
"144200","Efsanevi Ejderha Safiri"
"144210","Efsanevi Ejderha Safiri"
"144220","Efsanevi Ejderha Safiri"
"144230","Efsanevi Ejderha Safiri"
"144240","Efsanevi Ejderha Safiri"
"144250","Efsanevi Ejderha Safiri"
"144260","Efsanevi Ejderha Safiri"
"144300","Efsanevi Ejderha Safiri"
"144310","Efsanevi Ejderha Safiri"
"144320","Efsanevi Ejderha Safiri"
"144330","Efsanevi Ejderha Safiri"
"144340","Efsanevi Ejderha Safiri"
"144350","Efsanevi Ejderha Safiri"
"144360","Efsanevi Ejderha Safiri"
"144400","Efsanevi Ejderha Safiri"
"144410","Efsanevi Ejderha Safiri"
"144420","Efsanevi Ejderha Safiri"
"144430","Efsanevi Ejderha Safiri"
"144440","Efsanevi Ejderha Safiri"
"144450","Efsanevi Ejderha Safiri"
"144460","Efsanevi Ejderha Safiri"
"144500","Efsanevi Ejderha Safiri"
"144510","Efsanevi Ejderha Safiri"
"144520","Efsanevi Ejderha Safiri"
"144530","Efsanevi Ejderha Safiri"
"144540","Efsanevi Ejderha Safiri"
"144550","Efsanevi Ejderha Safiri"
"144560","Efsanevi Ejderha Safiri"
"150000","İşlenmemiş Ejd. Grenası"
"150010","İşlenmemiş Ejd. Grenası"
"150020","İşlenmemiş Ejd. Grenası"
"150030","İşlenmemiş Ejd. Grenası"
"150040","İşlenmemiş Ejd. Grenası"
"150050","İşlenmemiş Ejd. Grenası"
"150060","İşlenmemiş Ejd. Grenası"
"150100","İşlenmemiş Ejd. Grenası"
"150110","İşlenmemiş Ejd. Grenası"
"150120","İşlenmemiş Ejd. Grenası"
"150130","İşlenmemiş Ejd. Grenası"
"150140","İşlenmemiş Ejd. Grenası"
"150150","İşlenmemiş Ejd. Grenası"
"150160","İşlenmemiş Ejd. Grenası"
"150200","İşlenmemiş Ejd. Grenası"
"150210","İşlenmemiş Ejd. Grenası"
"150220","İşlenmemiş Ejd. Grenası"
"150230","İşlenmemiş Ejd. Grenası"
"150240","İşlenmemiş Ejd. Grenası"
"150250","İşlenmemiş Ejd. Grenası"
"150260","İşlenmemiş Ejd. Grenası"
"150300","İşlenmemiş Ejd. Grenası"
"150310","İşlenmemiş Ejd. Grenası"
"150320","İşlenmemiş Ejd. Grenası"
"150330","İşlenmemiş Ejd. Grenası"
"150340","İşlenmemiş Ejd. Grenası"
"150350","İşlenmemiş Ejd. Grenası"
"150360","İşlenmemiş Ejd. Grenası"
"150400","İşlenmemiş Ejd. Grenası"
"150410","İşlenmemiş Ejd. Grenası"
"150420","İşlenmemiş Ejd. Grenası"
"150430","İşlenmemiş Ejd. Grenası"
"150440","İşlenmemiş Ejd. Grenası"
"150450","İşlenmemiş Ejd. Grenası"
"150460","İşlenmemiş Ejd. Grenası"
"151000","Yontulmuş Ejderha Grenası"
"151010","Yontulmuş Ejderha Grenası"
"151020","Yontulmuş Ejderha Grenası"
"151030","Yontulmuş Ejderha Grenası"
"151040","Yontulmuş Ejderha Grenası"
"151050","Yontulmuş Ejderha Grenası"
"151060","Yontulmuş Ejderha Grenası"
"151100","Yontulmuş Ejderha Grenası"
"151110","Yontulmuş Ejderha Grenası"
"151120","Yontulmuş Ejderha Grenası"
"151130","Yontulmuş Ejderha Grenası"
"151140","Yontulmuş Ejderha Grenası"
"151150","Yontulmuş Ejderha Grenası"
"151160","Yontulmuş Ejderha Grenası"
"151200","Yontulmuş Ejderha Grenası"
"151210","Yontulmuş Ejderha Grenası"
"151220","Yontulmuş Ejderha Grenası"
"151230","Yontulmuş Ejderha Grenası"
"151240","Yontulmuş Ejderha Grenası"
"151250","Yontulmuş Ejderha Grenası"
"151260","Yontulmuş Ejderha Grenası"
"151300","Yontulmuş Ejderha Grenası"
"151310","Yontulmuş Ejderha Grenası"
"151320","Yontulmuş Ejderha Grenası"
"151330","Yontulmuş Ejderha Grenası"
"151340","Yontulmuş Ejderha Grenası"
"151350","Yontulmuş Ejderha Grenası"
"151360","Yontulmuş Ejderha Grenası"
"151400","Yontulmuş Ejderha Grenası"
"151410","Yontulmuş Ejderha Grenası"
"151420","Yontulmuş Ejderha Grenası"
"151430","Yontulmuş Ejderha Grenası"
"151440","Yontulmuş Ejderha Grenası"
"151450","Yontulmuş Ejderha Grenası"
"151460","Yontulmuş Ejderha Grenası"
"152000","Ender Ejderha Grenası"
"152010","Ender Ejderha Grenası"
"152020","Ender Ejderha Grenası"
"152030","Ender Ejderha Grenası"
"152040","Ender Ejderha Grenası"
"152050","Ender Ejderha Grenası"
"152060","Ender Ejderha Grenası"
"152100","Ender Ejderha Grenası"
"152110","Ender Ejderha Grenası"
"152120","Ender Ejderha Grenası"
"152130","Ender Ejderha Grenası"
"152140","Ender Ejderha Grenası"
"152150","Ender Ejderha Grenası"
"152160","Ender Ejderha Grenası"
"152200","Ender Ejderha Grenası"
"152210","Ender Ejderha Grenası"
"152220","Ender Ejderha Grenası"
"152230","Ender Ejderha Grenası"
"152240","Ender Ejderha Grenası"
"152250","Ender Ejderha Grenası"
"152260","Ender Ejderha Grenası"
"152300","Ender Ejderha Grenası"
"152310","Ender Ejderha Grenası"
"152320","Ender Ejderha Grenası"
"152330","Ender Ejderha Grenası"
"152340","Ender Ejderha Grenası"
"152350","Ender Ejderha Grenası"
"152360","Ender Ejderha Grenası"
"152400","Ender Ejderha Grenası"
"152410","Ender Ejderha Grenası"
"152420","Ender Ejderha Grenası"
"152430","Ender Ejderha Grenası"
"152440","Ender Ejderha Grenası"
"152450","Ender Ejderha Grenası"
"152460","Ender Ejderha Grenası"
"153000","Antika Ejderha Grenası"
"153010","Antika Ejderha Grenası"
"153020","Antika Ejderha Grenası"
"153030","Antika Ejderha Grenası"
"153040","Antika Ejderha Grenası"
"153050","Antika Ejderha Grenası"
"153060","Antika Ejderha Grenası"
"153100","Antika Ejderha Grenası"
"153110","Antika Ejderha Grenası"
"153120","Antika Ejderha Grenası"
"153130","Antika Ejderha Grenası"
"153140","Antika Ejderha Grenası"
"153150","Antika Ejderha Grenası"
"153160","Antika Ejderha Grenası"
"153200","Antika Ejderha Grenası"
"153210","Antika Ejderha Grenası"
"153220","Antika Ejderha Grenası"
"153230","Antika Ejderha Grenası"
"153240","Antika Ejderha Grenası"
"153250","Antika Ejderha Grenası"
"153260","Antika Ejderha Grenası"
"153300","Antika Ejderha Grenası"
"153310","Antika Ejderha Grenası"
"153320","Antika Ejderha Grenası"
"153330","Antika Ejderha Grenası"
"153340","Antika Ejderha Grenası"
"153350","Antika Ejderha Grenası"
"153360","Antika Ejderha Grenası"
"153400","Antika Ejderha Grenası"
"153410","Antika Ejderha Grenası"
"153420","Antika Ejderha Grenası"
"153430","Antika Ejderha Grenası"
"153440","Antika Ejderha Grenası"
"153450","Antika Ejderha Grenası"
"153460","Antika Ejderha Grenası"
"154000","Efsanevi Ejderha Grenası"
"154010","Efsanevi Ejderha Grenası"
"154020","Efsanevi Ejderha Grenası"
"154030","Efsanevi Ejderha Grenası"
"154040","Efsanevi Ejderha Grenası"
"154050","Efsanevi Ejderha Grenası"
"154060","Efsanevi Ejderha Grenası"
"154100","Efsanevi Ejderha Grenası"
"154110","Efsanevi Ejderha Grenası"
"154120","Efsanevi Ejderha Grenası"
"154130","Efsanevi Ejderha Grenası"
"154140","Efsanevi Ejderha Grenası"
"154150","Efsanevi Ejderha Grenası"
"154160","Efsanevi Ejderha Grenası"
"154200","Efsanevi Ejderha Grenası"
"154210","Efsanevi Ejderha Grenası"
"154220","Efsanevi Ejderha Grenası"
"154230","Efsanevi Ejderha Grenası"
"154240","Efsanevi Ejderha Grenası"
"154250","Efsanevi Ejderha Grenası"
"154260","Efsanevi Ejderha Grenası"
"154300","Efsanevi Ejderha Grenası"
"154310","Efsanevi Ejderha Grenası"
"154320","Efsanevi Ejderha Grenası"
"154330","Efsanevi Ejderha Grenası"
"154340","Efsanevi Ejderha Grenası"
"154350","Efsanevi Ejderha Grenası"
"154360","Efsanevi Ejderha Grenası"
"154400","Efsanevi Ejderha Grenası"
"154410","Efsanevi Ejderha Grenası"
"154420","Efsanevi Ejderha Grenası"
"154430","Efsanevi Ejderha Grenası"
"154440","Efsanevi Ejderha Grenası"
"154450","Efsanevi Ejderha Grenası"
"154460","Efsanevi Ejderha Grenası"
"154500","Efsanevi Ejderha Grenası"
"154510","Efsanevi Ejderha Grenası"
"154520","Efsanevi Ejderha Grenası"
"154530","Efsanevi Ejderha Grenası"
"154540","Efsanevi Ejderha Grenası"
"154550","Efsanevi Ejderha Grenası"
"154560","Efsanevi Ejderha Grenası"
"160000","İşlenmemiş Ejd. Oniksi"
"160010","İşlenmemiş Ejd. Oniksi"
"160020","İşlenmemiş Ejd. Oniksi"
"160030","İşlenmemiş Ejd. Oniksi"
"160040","İşlenmemiş Ejd. Oniksi"
"160050","İşlenmemiş Ejd. Oniksi"
"160060","İşlenmemiş Ejd. Oniksi"
"160100","İşlenmemiş Ejd. Oniksi"
"160110","İşlenmemiş Ejd. Oniksi"
"160110","İşlenmemiş Ejd. Oniksi"
"160110","İşlenmemiş Ejd. Oniksi"
"160140","İşlenmemiş Ejd. Oniksi"
"160150","İşlenmemiş Ejd. Oniksi"
"160160","İşlenmemiş Ejd. Oniksi"
"160200","İşlenmemiş Ejd. Oniksi"
"160210","İşlenmemiş Ejd. Oniksi"
"160220","İşlenmemiş Ejd. Oniksi"
"160230","İşlenmemiş Ejd. Oniksi"
"160240","İşlenmemiş Ejd. Oniksi"
"160250","İşlenmemiş Ejd. Oniksi"
"160260","İşlenmemiş Ejd. Oniksi"
"160300","İşlenmemiş Ejd. Oniksi"
"160310","İşlenmemiş Ejd. Oniksi"
"160320","İşlenmemiş Ejd. Oniksi"
"160330","İşlenmemiş Ejd. Oniksi"
"160340","İşlenmemiş Ejd. Oniksi"
"160350","İşlenmemiş Ejd. Oniksi"
"160360","İşlenmemiş Ejd. Oniksi"
"160400","İşlenmemiş Ejd. Oniksi"
"160410","İşlenmemiş Ejd. Oniksi"
"160420","İşlenmemiş Ejd. Oniksi"
"160430","İşlenmemiş Ejd. Oniksi"
"160440","İşlenmemiş Ejd. Oniksi"
"160450","İşlenmemiş Ejd. Oniksi"
"160460","İşlenmemiş Ejd. Oniksi"
"161000","Yontulmuş Ejderha Oniksi"
"161010","Yontulmuş Ejderha Oniksi"
"161020","Yontulmuş Ejderha Oniksi"
"161030","Yontulmuş Ejderha Oniksi"
"161040","Yontulmuş Ejderha Oniksi"
"161050","Yontulmuş Ejderha Oniksi"
"161060","Yontulmuş Ejderha Oniksi"
"161100","Yontulmuş Ejderha Oniksi"
"161110","Yontulmuş Ejderha Oniksi"
"161110","Yontulmuş Ejderha Oniksi"
"161110","Yontulmuş Ejderha Oniksi"
"161140","Yontulmuş Ejderha Oniksi"
"161150","Yontulmuş Ejderha Oniksi"
"161160","Yontulmuş Ejderha Oniksi"
"161200","Yontulmuş Ejderha Oniksi"
"161210","Yontulmuş Ejderha Oniksi"
"161220","Yontulmuş Ejderha Oniksi"
"161230","Yontulmuş Ejderha Oniksi"
"161240","Yontulmuş Ejderha Oniksi"
"161250","Yontulmuş Ejderha Oniksi"
"161260","Yontulmuş Ejderha Oniksi"
"161300","Yontulmuş Ejderha Oniksi"
"161310","Yontulmuş Ejderha Oniksi"
"161320","Yontulmuş Ejderha Oniksi"
"161330","Yontulmuş Ejderha Oniksi"
"161340","Yontulmuş Ejderha Oniksi"
"161350","Yontulmuş Ejderha Oniksi"
"161360","Yontulmuş Ejderha Oniksi"
"161400","Yontulmuş Ejderha Oniksi"
"161410","Yontulmuş Ejderha Oniksi"
"161420","Yontulmuş Ejderha Oniksi"
"161430","Yontulmuş Ejderha Oniksi"
"161440","Yontulmuş Ejderha Oniksi"
"161450","Yontulmuş Ejderha Oniksi"
"161460","Yontulmuş Ejderha Oniksi"
"162000","Ender Ejderha Oniksi"
"162010","Ender Ejderha Oniksi"
"162020","Ender Ejderha Oniksi"
"162030","Ender Ejderha Oniksi"
"162040","Ender Ejderha Oniksi"
"162050","Ender Ejderha Oniksi"
"162060","Ender Ejderha Oniksi"
"162100","Ender Ejderha Oniksi"
"162110","Ender Ejderha Oniksi"
"162110","Ender Ejderha Oniksi"
"162110","Ender Ejderha Oniksi"
"162140","Ender Ejderha Oniksi"
"162150","Ender Ejderha Oniksi"
"162160","Ender Ejderha Oniksi"
"162200","Ender Ejderha Oniksi"
"162210","Ender Ejderha Oniksi"
"162220","Ender Ejderha Oniksi"
"162230","Ender Ejderha Oniksi"
"162240","Ender Ejderha Oniksi"
"162250","Ender Ejderha Oniksi"
"162260","Ender Ejderha Oniksi"
"162300","Ender Ejderha Oniksi"
"162310","Ender Ejderha Oniksi"
"162320","Ender Ejderha Oniksi"
"162330","Ender Ejderha Oniksi"
"162340","Ender Ejderha Oniksi"
"162350","Ender Ejderha Oniksi"
"162360","Ender Ejderha Oniksi"
"162400","Ender Ejderha Oniksi"
"162410","Ender Ejderha Oniksi"
"162420","Ender Ejderha Oniksi"
"162430","Ender Ejderha Oniksi"
"162440","Ender Ejderha Oniksi"
"162450","Ender Ejderha Oniksi"
"162460","Ender Ejderha Oniksi"
"163000","Antika Ejderha Oniksi"
"163010","Antika Ejderha Oniksi"
"163020","Antika Ejderha Oniksi"
"163030","Antika Ejderha Oniksi"
"163040","Antika Ejderha Oniksi"
"163050","Antika Ejderha Oniksi"
"163060","Antika Ejderha Oniksi"
"163100","Antika Ejderha Oniksi"
"163110","Antika Ejderha Oniksi"
"163110","Antika Ejderha Oniksi"
"163110","Antika Ejderha Oniksi"
"163140","Antika Ejderha Oniksi"
"163150","Antika Ejderha Oniksi"
"163160","Antika Ejderha Oniksi"
"163200","Antika Ejderha Oniksi"
"163210","Antika Ejderha Oniksi"
"163220","Antika Ejderha Oniksi"
"163230","Antika Ejderha Oniksi"
"163240","Antika Ejderha Oniksi"
"163250","Antika Ejderha Oniksi"
"163260","Antika Ejderha Oniksi"
"163300","Antika Ejderha Oniksi"
"163310","Antika Ejderha Oniksi"
"163320","Antika Ejderha Oniksi"
"163330","Antika Ejderha Oniksi"
"163340","Antika Ejderha Oniksi"
"163350","Antika Ejderha Oniksi"
"163360","Antika Ejderha Oniksi"
"163400","Antika Ejderha Oniksi"
"163410","Antika Ejderha Oniksi"
"163420","Antika Ejderha Oniksi"
"163430","Antika Ejderha Oniksi"
"163440","Antika Ejderha Oniksi"
"163450","Antika Ejderha Oniksi"
"163460","Antika Ejderha Oniksi"
"164000","Efsanevi Ejderha Oniksi"
